,CS_PropertyID,cluster,size,empl_gr,Rent,leasing_rate,stories,age,renovated,class_a,class_b,LEED,Energystar,green_rating,net,amenities,cd_total_07,hd_total07,total_dd_07,Precipitation,Gas_Costs,Electricity_Costs,cluster_rent,hd_total07_quantiles,cd_total_07_quantiles,total_dd_07_quantiles,Rent_cooling,Rent_heating,Rent_total,class
7473,620105,999,45239,1.43,36.55,94.91,3,23,0,0,1,0,0,0,0,0,966,6040,7006,16.67,0.009486673000000001,0.021981242999999998,19.5,>5000,<1000,7000-8000,29.557522168735677,19.90618131868132,21.754417322834644,B
7474,400650,1062,24700,1.43,10.0,100.0,3,96,0,0,1,0,0,0,0,0,966,6040,7006,16.67,0.009486673000000001,0.021981242999999998,19.5,>5000,<1000,7000-8000,29.557522168735677,19.90618131868132,21.754417322834644,B
7475,393517,1062,22515,1.43,14.0,100.0,3,46,0,0,0,0,0,0,0,0,966,6040,7006,16.67,0.009486673000000001,0.021981242999999998,19.5,>5000,<1000,7000-8000,29.557522168735677,19.90618131868132,21.754417322834644,C
7476,393873,1062,86257,1.43,15.0,100.0,9,29,1,0,1,0,0,0,0,1,966,6040,7006,16.67,0.009486673000000001,0.021981242999999998,19.5,>5000,<1000,7000-8000,29.557522168735677,19.90618131868132,21.754417322834644,B
7477,393439,1062,48873,1.43,16.0,81.75,4,47,1,0,1,0,0,0,0,0,966,6040,7006,16.67,0.009486673000000001,0.021981242999999998,19.5,>5000,<1000,7000-8000,29.557522168735677,19.90618131868132,21.754417322834644,B
7478,393884,1062,168185,1.43,16.0,99.06,14,51,0,0,1,0,0,0,0,0,966,6040,7006,16.67,0.009486673000000001,0.021981242999999998,19.5,>5000,<1000,7000-8000,29.557522168735677,19.90618131868132,21.754417322834644,B
7479,393679,1062,17287,1.43,16.5,47.4,3,120,1,0,0,0,0,0,0,0,966,6040,7006,16.67,0.009486673000000001,0.021981242999999998,19.5,>5000,<1000,7000-8000,29.557522168735677,19.90618131868132,21.754417322834644,C
7480,93102,1062,374948,1.43,18.0,82.14,14,43,1,0,1,0,0,0,0,1,966,6040,7006,16.67,0.009486673000000001,0.021981242999999998,19.5,>5000,<1000,7000-8000,29.557522168735677,19.90618131868132,21.754417322834644,B
7481,41968,1062,119155,1.43,18.5,64.84,12,35,0,0,1,0,0,0,0,1,966,6040,7006,16.67,0.009486673000000001,0.021981242999999998,19.5,>5000,<1000,7000-8000,29.557522168735677,19.90618131868132,21.754417322834644,B
7482,18213,1062,108862,1.43,18.96,88.36,10,25,0,0,1,0,0,0,0,1,966,6040,7006,16.67,0.009486673000000001,0.021981242999999998,19.5,>5000,<1000,7000-8000,29.557522168735677,19.90618131868132,21.754417322834644,B
7483,393570,1062,373496,1.43,19.5,86.36,28,28,0,1,0,0,0,0,0,1,966,6040,7006,16.67,0.009486673000000001,0.021981242999999998,19.5,>5000,<1000,7000-8000,29.557522168735677,19.90618131868132,21.754417322834644,A
7484,399246,1062,181385,1.43,20.08,96.28,12,16,0,0,1,0,0,0,0,0,966,6040,7006,16.67,0.009486673000000001,0.021981242999999998,19.5,>5000,<1000,7000-8000,29.557522168735677,19.90618131868132,21.754417322834644,B
7485,393565,1062,283553,1.43,20.57,85.08,30,35,1,1,0,0,0,0,0,1,966,6040,7006,16.67,0.009486673000000001,0.021981242999999998,19.5,>5000,<1000,7000-8000,29.557522168735677,19.90618131868132,21.754417322834644,A
7486,109073,1062,232000,1.43,22.25,85.88,22,53,0,0,1,0,0,0,0,1,966,6040,7006,16.67,0.009486673000000001,0.021981242999999998,19.5,>5000,<1000,7000-8000,29.557522168735677,19.90618131868132,21.754417322834644,B
7487,393561,1062,94800,1.43,23.0,98.1,13,38,0,0,1,0,0,0,0,0,966,6040,7006,16.67,0.009486673000000001,0.021981242999999998,19.5,>5000,<1000,7000-8000,29.557522168735677,19.90618131868132,21.754417322834644,B
7488,741365,1062,49000,1.43,23.0,100.0,3,42,0,0,1,0,0,0,0,1,966,6040,7006,16.67,0.009486673000000001,0.021981242999999998,19.5,>5000,<1000,7000-8000,29.557522168735677,19.90618131868132,21.754417322834644,B
7489,123616,1062,147100,1.43,24.0,98.79,18,25,0,1,0,0,0,0,0,1,966,6040,7006,16.67,0.009486673000000001,0.021981242999999998,19.5,>5000,<1000,7000-8000,29.557522168735677,19.90618131868132,21.754417322834644,A
7490,393595,1062,340872,1.43,25.5,89.17,32,25,0,1,0,0,0,0,0,1,966,6040,7006,16.67,0.009486673000000001,0.021981242999999998,19.5,>5000,<1000,7000-8000,29.557522168735677,19.90618131868132,21.754417322834644,A
7491,393579,1062,431963,1.43,26.43,73.05,27,35,1,1,0,0,0,0,0,1,966,6040,7006,16.67,0.009486673000000001,0.021981242999999998,19.5,>5000,<1000,7000-8000,29.557522168735677,19.90618131868132,21.754417322834644,A
7492,393856,1062,151425,1.43,33.0,95.69,16,32,0,0,1,0,0,0,0,1,966,6040,7006,16.67,0.009486673000000001,0.021981242999999998,19.5,>5000,<1000,7000-8000,29.557522168735677,19.90618131868132,21.754417322834644,B
7493,620105,1062,45239,1.43,36.55,94.91,3,23,0,0,1,0,0,0,0,0,966,6040,7006,16.67,0.009486673000000001,0.021981242999999998,19.5,>5000,<1000,7000-8000,29.557522168735677,19.90618131868132,21.754417322834644,B
7494,393923,1065,94259,1.43,12.0,100.0,7,109,0,0,1,0,0,0,0,0,966,6040,7006,16.67,0.009486673000000001,0.021981242999999998,19.55,>5000,<1000,7000-8000,29.557522168735677,19.90618131868132,21.754417322834644,B
7495,393924,1065,19600,1.43,14.24,66.33,4,102,1,0,0,0,0,0,0,0,966,6040,7006,16.67,0.009486673000000001,0.021981242999999998,19.55,>5000,<1000,7000-8000,29.557522168735677,19.90618131868132,21.754417322834644,C
7496,393691,1065,25679,1.43,14.5,71.52,5,118,1,0,1,0,0,0,0,1,966,6040,7006,16.67,0.009486673000000001,0.021981242999999998,19.55,>5000,<1000,7000-8000,29.557522168735677,19.90618131868132,21.754417322834644,B
7497,393866,1065,103300,1.43,14.88,90.4,12,95,1,0,1,0,0,0,0,1,966,6040,7006,16.67,0.009486673000000001,0.021981242999999998,19.55,>5000,<1000,7000-8000,29.557522168735677,19.90618131868132,21.754417322834644,B
7498,393873,1065,86257,1.43,15.0,100.0,9,29,1,0,1,0,0,0,0,1,966,6040,7006,16.67,0.009486673000000001,0.021981242999999998,19.55,>5000,<1000,7000-8000,29.557522168735677,19.90618131868132,21.754417322834644,B
7499,393841,1065,571468,1.43,16.54,90.59,28,25,0,1,0,0,0,0,0,1,966,6040,7006,16.67,0.009486673000000001,0.021981242999999998,19.55,>5000,<1000,7000-8000,29.557522168735677,19.90618131868132,21.754417322834644,A
7500,393843,1065,425104,1.43,17.92,45.62,28,50,1,0,1,0,0,0,0,1,966,6040,7006,16.67,0.009486673000000001,0.021981242999999998,19.55,>5000,<1000,7000-8000,29.557522168735677,19.90618131868132,21.754417322834644,B
7501,18213,1065,108862,1.43,18.96,88.36,10,25,0,0,1,0,0,0,0,1,966,6040,7006,16.67,0.009486673000000001,0.021981242999999998,19.55,>5000,<1000,7000-8000,29.557522168735677,19.90618131868132,21.754417322834644,B
7502,399333,1065,42007,1.43,19.08,72.97,6,104,0,0,1,0,0,0,0,0,966,6040,7006,16.67,0.009486673000000001,0.021981242999999998,19.55,>5000,<1000,7000-8000,29.557522168735677,19.90618131868132,21.754417322834644,B
7503,393570,1065,373496,1.43,19.5,86.36,28,28,0,1,0,0,0,0,0,1,966,6040,7006,16.67,0.009486673000000001,0.021981242999999998,19.55,>5000,<1000,7000-8000,29.557522168735677,19.90618131868132,21.754417322834644,A
7504,393795,1065,494323,1.43,19.55,94.86,26,33,0,1,0,0,0,0,0,1,966,6040,7006,16.67,0.009486673000000001,0.021981242999999998,19.55,>5000,<1000,7000-8000,29.557522168735677,19.90618131868132,21.754417322834644,A
7505,393870,1065,94643,1.43,22.0,67.07,8,101,0,0,1,0,0,0,0,0,966,6040,7006,16.67,0.009486673000000001,0.021981242999999998,19.55,>5000,<1000,7000-8000,29.557522168735677,19.90618131868132,21.754417322834644,B
7506,393904,1065,39486,1.43,23.0,100.0,6,97,1,0,1,0,0,0,0,0,966,6040,7006,16.67,0.009486673000000001,0.021981242999999998,19.55,>5000,<1000,7000-8000,29.557522168735677,19.90618131868132,21.754417322834644,B
7507,741365,1065,49000,1.43,23.0,74.49,3,42,0,0,1,0,0,0,0,1,966,6040,7006,16.67,0.009486673000000001,0.021981242999999998,19.55,>5000,<1000,7000-8000,29.557522168735677,19.90618131868132,21.754417322834644,B
7508,393481,1065,126400,1.43,23.83,4.66,6,92,0,0,1,0,0,0,0,0,966,6040,7006,16.67,0.009486673000000001,0.021981242999999998,19.55,>5000,<1000,7000-8000,29.557522168735677,19.90618131868132,21.754417322834644,B
7509,393834,1065,212681,1.43,24.5,94.69,24,22,1,1,0,0,0,0,0,1,966,6040,7006,16.67,0.009486673000000001,0.021981242999999998,19.55,>5000,<1000,7000-8000,29.557522168735677,19.90618131868132,21.754417322834644,A
7510,623243,1065,139964,1.43,25.0,32.38,4,22,0,0,1,0,0,0,0,0,966,6040,7006,16.67,0.009486673000000001,0.021981242999999998,19.55,>5000,<1000,7000-8000,29.557522168735677,19.90618131868132,21.754417322834644,B
7511,393910,1065,173155,1.43,25.58,89.6,20,25,0,1,0,0,0,0,0,1,966,6040,7006,16.67,0.009486673000000001,0.021981242999999998,19.55,>5000,<1000,7000-8000,29.557522168735677,19.90618131868132,21.754417322834644,A
7512,393831,1065,550805,1.43,30.0,95.6,42,26,1,1,0,0,0,0,0,1,966,6040,7006,16.67,0.009486673000000001,0.021981242999999998,19.55,>5000,<1000,7000-8000,29.557522168735677,19.90618131868132,21.754417322834644,A
7513,393856,1065,151425,1.43,33.0,95.69,16,32,0,0,1,0,0,0,0,1,966,6040,7006,16.67,0.009486673000000001,0.021981242999999998,19.55,>5000,<1000,7000-8000,29.557522168735677,19.90618131868132,21.754417322834644,B
7514,620105,1065,45239,1.43,36.55,94.91,3,23,0,0,1,0,0,0,0,0,966,6040,7006,16.67,0.009486673000000001,0.021981242999999998,19.55,>5000,<1000,7000-8000,29.557522168735677,19.90618131868132,21.754417322834644,B
7515,109073,1065,232000,1.43,57.71,87.51,22,53,0,0,1,0,0,0,0,1,966,6040,7006,16.67,0.009486673000000001,0.021981242999999998,19.55,>5000,<1000,7000-8000,29.557522168735677,19.90618131868132,21.754417322834644,B
7516,393691,1087,25679,1.43,14.5,71.52,5,118,1,0,1,0,0,0,0,1,966,6040,7006,16.67,0.009486673000000001,0.021981242999999998,23.0,>5000,<1000,7000-8000,29.557522168735677,19.90618131868132,21.754417322834644,B
7517,393866,1087,103300,1.43,14.88,90.4,12,95,1,0,1,0,0,0,0,1,966,6040,7006,16.67,0.009486673000000001,0.021981242999999998,23.0,>5000,<1000,7000-8000,29.557522168735677,19.90618131868132,21.754417322834644,B
7518,399294,1087,16377,1.43,15.42,45.35,5,114,0,0,1,0,0,0,0,0,966,6040,7006,16.67,0.009486673000000001,0.021981242999999998,23.0,>5000,<1000,7000-8000,29.557522168735677,19.90618131868132,21.754417322834644,B
7519,1254193,1087,6000,1.43,18.0,76.67,4,76,0,0,0,0,0,0,0,0,966,6040,7006,16.67,0.009486673000000001,0.021981242999999998,23.0,>5000,<1000,7000-8000,29.557522168735677,19.90618131868132,21.754417322834644,C
7520,393795,1087,494323,1.43,19.55,94.86,26,33,0,1,0,0,0,0,0,1,966,6040,7006,16.67,0.009486673000000001,0.021981242999999998,23.0,>5000,<1000,7000-8000,29.557522168735677,19.90618131868132,21.754417322834644,A
7521,931899,1087,85000,1.43,20.0,100.0,3,26,0,0,1,0,0,0,0,1,966,6040,7006,16.67,0.009486673000000001,0.021981242999999998,23.0,>5000,<1000,7000-8000,29.557522168735677,19.90618131868132,21.754417322834644,B
7522,393870,1087,94643,1.43,22.0,67.07,8,101,0,0,1,0,0,0,0,0,966,6040,7006,16.67,0.009486673000000001,0.021981242999999998,23.0,>5000,<1000,7000-8000,29.557522168735677,19.90618131868132,21.754417322834644,B
7523,393622,1087,110211,1.43,23.0,88.95,8,28,0,0,1,0,0,0,0,0,966,6040,7006,16.67,0.009486673000000001,0.021981242999999998,23.0,>5000,<1000,7000-8000,29.557522168735677,19.90618131868132,21.754417322834644,B
7524,393904,1087,39486,1.43,23.0,100.0,6,97,1,0,1,0,0,0,0,0,966,6040,7006,16.67,0.009486673000000001,0.021981242999999998,23.0,>5000,<1000,7000-8000,29.557522168735677,19.90618131868132,21.754417322834644,B
7525,393481,1087,126400,1.43,23.83,4.66,6,92,0,0,1,0,0,0,0,0,966,6040,7006,16.67,0.009486673000000001,0.021981242999999998,23.0,>5000,<1000,7000-8000,29.557522168735677,19.90618131868132,21.754417322834644,B
7526,399347,1087,120919,1.43,24.11,72.85,4,117,1,0,1,0,0,0,0,0,966,6040,7006,16.67,0.009486673000000001,0.021981242999999998,23.0,>5000,<1000,7000-8000,29.557522168735677,19.90618131868132,21.754417322834644,B
7527,393788,1087,696027,1.43,25.33,97.04,30,23,1,1,0,0,0,0,1,1,966,6040,7006,16.67,0.009486673000000001,0.021981242999999998,23.0,>5000,<1000,7000-8000,29.557522168735677,19.90618131868132,21.754417322834644,A
7528,393512,1087,185737,1.43,27.0,96.86,15,25,0,0,1,0,0,0,0,0,966,6040,7006,16.67,0.009486673000000001,0.021981242999999998,23.0,>5000,<1000,7000-8000,29.557522168735677,19.90618131868132,21.754417322834644,B
7529,393501,1087,553944,1.43,27.85,97.76,16,34,1,0,1,0,0,0,0,1,966,6040,7006,16.67,0.009486673000000001,0.021981242999999998,23.0,>5000,<1000,7000-8000,29.557522168735677,19.90618131868132,21.754417322834644,B
7530,393815,1087,191151,1.43,28.86,99.11,16,25,0,1,0,0,0,0,0,1,966,6040,7006,16.67,0.009486673000000001,0.021981242999999998,23.0,>5000,<1000,7000-8000,29.557522168735677,19.90618131868132,21.754417322834644,A
7531,393831,1087,550805,1.43,30.0,95.6,42,26,1,1,0,0,0,0,0,1,966,6040,7006,16.67,0.009486673000000001,0.021981242999999998,23.0,>5000,<1000,7000-8000,29.557522168735677,19.90618131868132,21.754417322834644,A
7532,393619,1087,118696,1.43,30.5,91.36,10,26,0,0,1,0,0,0,0,1,966,6040,7006,16.67,0.009486673000000001,0.021981242999999998,23.0,>5000,<1000,7000-8000,29.557522168735677,19.90618131868132,21.754417322834644,B
7533,400650,1101,24700,1.43,10.0,100.0,3,96,0,0,1,0,0,0,0,0,966,6040,7006,16.67,0.009486673000000001,0.021981242999999998,20.325,>5000,<1000,7000-8000,29.557522168735677,19.90618131868132,21.754417322834644,B
7534,393517,1101,22515,1.43,14.0,100.0,3,46,0,0,0,0,0,0,0,0,966,6040,7006,16.67,0.009486673000000001,0.021981242999999998,20.325,>5000,<1000,7000-8000,29.557522168735677,19.90618131868132,21.754417322834644,C
7535,393439,1101,48873,1.43,16.0,81.75,4,47,1,0,1,0,0,0,0,0,966,6040,7006,16.67,0.009486673000000001,0.021981242999999998,20.325,>5000,<1000,7000-8000,29.557522168735677,19.90618131868132,21.754417322834644,B
7536,393884,1101,168185,1.43,16.0,99.06,14,51,0,0,1,0,0,0,0,0,966,6040,7006,16.67,0.009486673000000001,0.021981242999999998,20.325,>5000,<1000,7000-8000,29.557522168735677,19.90618131868132,21.754417322834644,B
7537,393679,1101,17287,1.43,16.5,47.4,3,120,1,0,0,0,0,0,0,0,966,6040,7006,16.67,0.009486673000000001,0.021981242999999998,20.325,>5000,<1000,7000-8000,29.557522168735677,19.90618131868132,21.754417322834644,C
7538,41968,1101,119155,1.43,18.5,64.84,12,35,0,0,1,0,0,0,0,1,966,6040,7006,16.67,0.009486673000000001,0.021981242999999998,20.325,>5000,<1000,7000-8000,29.557522168735677,19.90618131868132,21.754417322834644,B
7539,393570,1101,373496,1.43,19.5,86.36,28,28,0,1,0,0,0,0,0,1,966,6040,7006,16.67,0.009486673000000001,0.021981242999999998,20.325,>5000,<1000,7000-8000,29.557522168735677,19.90618131868132,21.754417322834644,A
7540,399246,1101,181385,1.43,20.08,96.28,12,16,0,0,1,0,0,0,0,0,966,6040,7006,16.67,0.009486673000000001,0.021981242999999998,20.325,>5000,<1000,7000-8000,29.557522168735677,19.90618131868132,21.754417322834644,B
7541,393565,1101,283553,1.43,20.57,85.08,30,35,1,1,0,0,0,0,0,1,966,6040,7006,16.67,0.009486673000000001,0.021981242999999998,20.325,>5000,<1000,7000-8000,29.557522168735677,19.90618131868132,21.754417322834644,A
7542,393561,1101,94800,1.43,23.0,98.1,13,38,0,0,1,0,0,0,0,0,966,6040,7006,16.67,0.009486673000000001,0.021981242999999998,20.325,>5000,<1000,7000-8000,29.557522168735677,19.90618131868132,21.754417322834644,B
7543,741365,1101,49000,1.43,23.0,74.49,3,42,0,0,1,0,0,0,0,1,966,6040,7006,16.67,0.009486673000000001,0.021981242999999998,20.325,>5000,<1000,7000-8000,29.557522168735677,19.90618131868132,21.754417322834644,B
7544,123616,1101,147100,1.43,24.0,98.79,18,25,0,1,0,0,0,0,0,1,966,6040,7006,16.67,0.009486673000000001,0.021981242999999998,20.325,>5000,<1000,7000-8000,29.557522168735677,19.90618131868132,21.754417322834644,A
7545,393595,1101,340872,1.43,25.5,89.17,32,25,0,1,0,0,0,0,0,1,966,6040,7006,16.67,0.009486673000000001,0.021981242999999998,20.325,>5000,<1000,7000-8000,29.557522168735677,19.90618131868132,21.754417322834644,A
7546,393579,1101,431963,1.43,26.43,73.05,27,35,1,1,0,0,0,0,0,1,966,6040,7006,16.67,0.009486673000000001,0.021981242999999998,20.325,>5000,<1000,7000-8000,29.557522168735677,19.90618131868132,21.754417322834644,A
7547,393856,1101,151425,1.43,33.0,95.69,16,32,0,0,1,0,0,0,0,1,966,6040,7006,16.67,0.009486673000000001,0.021981242999999998,20.325,>5000,<1000,7000-8000,29.557522168735677,19.90618131868132,21.754417322834644,B
7548,620105,1101,45239,1.43,36.55,94.91,3,23,0,0,1,0,0,0,0,0,966,6040,7006,16.67,0.009486673000000001,0.021981242999999998,20.325,>5000,<1000,7000-8000,29.557522168735677,19.90618131868132,21.754417322834644,B
7549,109073,1101,232000,1.43,57.71,87.51,22,53,0,0,1,0,0,0,0,1,966,6040,7006,16.67,0.009486673000000001,0.021981242999999998,20.325,>5000,<1000,7000-8000,29.557522168735677,19.90618131868132,21.754417322834644,B
7550,393923,1102,94259,1.43,12.0,100.0,7,109,0,0,1,0,0,0,0,0,966,6040,7006,16.67,0.009486673000000001,0.021981242999999998,18.73,>5000,<1000,7000-8000,29.557522168735677,19.90618131868132,21.754417322834644,B
7551,393924,1102,19600,1.43,14.24,66.33,4,102,1,0,0,0,0,0,0,0,966,6040,7006,16.67,0.009486673000000001,0.021981242999999998,18.73,>5000,<1000,7000-8000,29.557522168735677,19.90618131868132,21.754417322834644,C
7552,393873,1102,86257,1.43,15.0,100.0,9,29,1,0,1,0,0,0,0,1,966,6040,7006,16.67,0.009486673000000001,0.021981242999999998,18.73,>5000,<1000,7000-8000,29.557522168735677,19.90618131868132,21.754417322834644,B
7553,393439,1102,48873,1.43,16.0,81.75,4,47,1,0,1,0,0,0,0,0,966,6040,7006,16.67,0.009486673000000001,0.021981242999999998,18.73,>5000,<1000,7000-8000,29.557522168735677,19.90618131868132,21.754417322834644,B
7554,393884,1102,168185,1.43,16.0,99.06,14,51,0,0,1,0,0,0,0,0,966,6040,7006,16.67,0.009486673000000001,0.021981242999999998,18.73,>5000,<1000,7000-8000,29.557522168735677,19.90618131868132,21.754417322834644,B
7555,393679,1102,17287,1.43,16.5,47.4,3,120,1,0,0,0,0,0,0,0,966,6040,7006,16.67,0.009486673000000001,0.021981242999999998,18.73,>5000,<1000,7000-8000,29.557522168735677,19.90618131868132,21.754417322834644,C
7556,393841,1102,571468,1.43,16.54,90.59,28,25,0,1,0,0,0,0,0,1,966,6040,7006,16.67,0.009486673000000001,0.021981242999999998,18.73,>5000,<1000,7000-8000,29.557522168735677,19.90618131868132,21.754417322834644,A
7557,393587,1102,63890,1.43,17.0,92.76,7,25,0,0,1,0,0,0,0,0,966,6040,7006,16.67,0.009486673000000001,0.021981242999999998,18.73,>5000,<1000,7000-8000,29.557522168735677,19.90618131868132,21.754417322834644,B
7558,393843,1102,425104,1.43,17.92,45.62,28,50,1,0,1,0,0,0,0,1,966,6040,7006,16.67,0.009486673000000001,0.021981242999999998,18.73,>5000,<1000,7000-8000,29.557522168735677,19.90618131868132,21.754417322834644,B
7559,93102,1102,374948,1.43,18.0,82.14,14,43,1,0,1,0,0,0,0,1,966,6040,7006,16.67,0.009486673000000001,0.021981242999999998,18.73,>5000,<1000,7000-8000,29.557522168735677,19.90618131868132,21.754417322834644,B
7560,393583,1102,53226,1.43,18.0,86.98,10,44,1,0,1,0,0,0,0,0,966,6040,7006,16.67,0.009486673000000001,0.021981242999999998,18.73,>5000,<1000,7000-8000,29.557522168735677,19.90618131868132,21.754417322834644,B
7561,41968,1102,119155,1.43,18.5,64.84,12,35,0,0,1,0,0,0,0,1,966,6040,7006,16.67,0.009486673000000001,0.021981242999999998,18.73,>5000,<1000,7000-8000,29.557522168735677,19.90618131868132,21.754417322834644,B
7562,18213,1102,108862,1.43,18.96,88.36,10,25,0,0,1,0,0,0,0,1,966,6040,7006,16.67,0.009486673000000001,0.021981242999999998,18.73,>5000,<1000,7000-8000,29.557522168735677,19.90618131868132,21.754417322834644,B
7563,393570,1102,373496,1.43,19.5,86.36,28,28,0,1,0,0,0,0,0,1,966,6040,7006,16.67,0.009486673000000001,0.021981242999999998,18.73,>5000,<1000,7000-8000,29.557522168735677,19.90618131868132,21.754417322834644,A
7564,393565,1102,283553,1.43,20.57,85.08,30,35,1,1,0,0,0,0,0,1,966,6040,7006,16.67,0.009486673000000001,0.021981242999999998,18.73,>5000,<1000,7000-8000,29.557522168735677,19.90618131868132,21.754417322834644,A
7565,393561,1102,94800,1.43,23.0,98.1,13,38,0,0,1,0,0,0,0,0,966,6040,7006,16.67,0.009486673000000001,0.021981242999999998,18.73,>5000,<1000,7000-8000,29.557522168735677,19.90618131868132,21.754417322834644,B
7566,741365,1102,49000,1.43,23.0,74.49,3,42,0,0,1,0,0,0,0,1,966,6040,7006,16.67,0.009486673000000001,0.021981242999999998,18.73,>5000,<1000,7000-8000,29.557522168735677,19.90618131868132,21.754417322834644,B
7567,123616,1102,147100,1.43,24.0,98.79,18,25,0,1,0,0,0,0,0,1,966,6040,7006,16.67,0.009486673000000001,0.021981242999999998,18.73,>5000,<1000,7000-8000,29.557522168735677,19.90618131868132,21.754417322834644,A
7568,393834,1102,212681,1.43,24.5,94.69,24,22,1,1,0,0,0,0,0,1,966,6040,7006,16.67,0.009486673000000001,0.021981242999999998,18.73,>5000,<1000,7000-8000,29.557522168735677,19.90618131868132,21.754417322834644,A
7569,393595,1102,340872,1.43,25.5,89.17,32,25,0,1,0,0,0,0,0,1,966,6040,7006,16.67,0.009486673000000001,0.021981242999999998,18.73,>5000,<1000,7000-8000,29.557522168735677,19.90618131868132,21.754417322834644,A
7570,393579,1102,431963,1.43,26.43,73.05,27,35,1,1,0,0,0,0,0,1,966,6040,7006,16.67,0.009486673000000001,0.021981242999999998,18.73,>5000,<1000,7000-8000,29.557522168735677,19.90618131868132,21.754417322834644,A
7571,393831,1102,550805,1.43,30.0,95.6,42,26,1,1,0,0,0,0,0,1,966,6040,7006,16.67,0.009486673000000001,0.021981242999999998,18.73,>5000,<1000,7000-8000,29.557522168735677,19.90618131868132,21.754417322834644,A
7572,393856,1102,151425,1.43,33.0,95.69,16,32,0,0,1,0,0,0,0,1,966,6040,7006,16.67,0.009486673000000001,0.021981242999999998,18.73,>5000,<1000,7000-8000,29.557522168735677,19.90618131868132,21.754417322834644,B
7573,620105,1102,45239,1.43,36.55,94.91,3,23,0,0,1,0,0,0,0,0,966,6040,7006,16.67,0.009486673000000001,0.021981242999999998,18.73,>5000,<1000,7000-8000,29.557522168735677,19.90618131868132,21.754417322834644,B
7574,109073,1102,232000,1.43,57.71,87.51,22,53,0,0,1,0,0,0,0,1,966,6040,7006,16.67,0.009486673000000001,0.021981242999999998,18.73,>5000,<1000,7000-8000,29.557522168735677,19.90618131868132,21.754417322834644,B
7575,721619,1104,18000,3.39,14.0,78.92,3,105,0,0,0,0,0,0,0,0,407,7200,7607,30.32,0.012773939,0.019841735,19.56,>5000,<1000,7000-8000,29.557522168735677,19.90618131868132,21.754417322834644,C
7576,717073,1104,228714,3.39,15.0,100.0,16,26,0,1,0,0,0,0,0,0,407,7200,7607,30.32,0.012773939,0.019841735,19.56,>5000,<1000,7000-8000,29.557522168735677,19.90618131868132,21.754417322834644,A
7577,717151,1104,33030,3.39,15.01,89.42,6,98,1,0,0,0,0,0,0,1,407,7200,7607,30.32,0.012773939,0.019841735,19.56,>5000,<1000,7000-8000,29.557522168735677,19.90618131868132,21.754417322834644,C
7578,716819,1104,240000,3.39,15.42,95.35,24,16,0,1,0,0,0,0,1,1,407,7200,7607,30.32,0.012773939,0.019841735,19.56,>5000,<1000,7000-8000,29.557522168735677,19.90618131868132,21.754417322834644,A
7579,716899,1104,47030,3.39,17.0,97.11,12,95,0,0,1,0,0,0,0,0,407,7200,7607,30.32,0.012773939,0.019841735,19.56,>5000,<1000,7000-8000,29.557522168735677,19.90618131868132,21.754417322834644,B
7580,717054,1104,80100,3.39,17.0,94.63,12,97,0,0,0,0,0,0,0,0,407,7200,7607,30.32,0.012773939,0.019841735,19.56,>5000,<1000,7000-8000,29.557522168735677,19.90618131868132,21.754417322834644,C
7581,717152,1104,102964,3.39,17.09,58.72,13,101,1,0,1,0,0,0,0,0,407,7200,7607,30.32,0.012773939,0.019841735,19.56,>5000,<1000,7000-8000,29.557522168735677,19.90618131868132,21.754417322834644,B
7582,716918,1104,26145,3.39,18.33,90.43,5,117,1,0,0,0,0,0,0,0,407,7200,7607,30.32,0.012773939,0.019841735,19.56,>5000,<1000,7000-8000,29.557522168735677,19.90618131868132,21.754417322834644,C
7583,743307,1104,93947,3.39,18.4,83.1,5,43,0,0,1,0,0,0,0,1,407,7200,7607,30.32,0.012773939,0.019841735,19.56,>5000,<1000,7000-8000,29.557522168735677,19.90618131868132,21.754417322834644,B
7584,716934,1104,140000,3.39,18.48,99.24,10,55,0,0,1,0,0,0,0,1,407,7200,7607,30.32,0.012773939,0.019841735,19.56,>5000,<1000,7000-8000,29.557522168735677,19.90618131868132,21.754417322834644,B
7585,716859,1104,103077,3.39,18.5,87.66,12,97,1,0,1,0,0,0,0,0,407,7200,7607,30.32,0.012773939,0.019841735,19.56,>5000,<1000,7000-8000,29.557522168735677,19.90618131868132,21.754417322834644,B
7586,1311154,1104,18940,3.39,18.75,47.2,2,87,0,0,0,0,0,0,0,0,407,7200,7607,30.32,0.012773939,0.019841735,19.56,>5000,<1000,7000-8000,29.557522168735677,19.90618131868132,21.754417322834644,C
7587,772294,1104,50000,3.39,18.95,98.78,5,79,0,0,1,0,0,0,0,0,407,7200,7607,30.32,0.012773939,0.019841735,19.56,>5000,<1000,7000-8000,29.557522168735677,19.90618131868132,21.754417322834644,B
7588,717077,1104,491528,3.39,19.0,97.38,30,23,0,1,0,0,0,0,0,1,407,7200,7607,30.32,0.012773939,0.019841735,19.56,>5000,<1000,7000-8000,29.557522168735677,19.90618131868132,21.754417322834644,A
7589,716914,1104,150109,3.39,19.37,79.17,14,93,0,0,1,0,0,0,0,1,407,7200,7607,30.32,0.012773939,0.019841735,19.56,>5000,<1000,7000-8000,29.557522168735677,19.90618131868132,21.754417322834644,B
